0.32813,0.51478,1
0.47569,0.57739,1
0.43837,0.61739,1
0.55382,0.35391,1
0.40799,0.50522,1
0.61892,0.53391,1
0.5842,0.52087,1
0.46962,0.3513,1
0.47917,0.4513,1
0.39149,0.55913,1
0.56424,0.6513,1
0.47917,0.51652,1
0.6467,0.16174,2
0.52431,0.20609,2
0.4158,0.10957,2
0.33073,0.11565,2
0.38194,0.23565,2
0.56858,0.092174,2
0.51302,0.26609,2
0.59722,0.18087,2
0.55903,0.25826,2
0.4783,0.11304,2
0.4566,0.066957,2
0.37066,0.28087,2
0.41667,0.16435,2
0.89149,0.59826,3
0.76823,0.53478,3
0.86458,0.47826,3
0.93142,0.56522,3
0.98351,0.42522,3
0.81684,0.50261,3
0.67101,0.55826,3
0.75868,0.65565,3
0.80122,0.54087,3
0.81424,0.66174,3
0.93924,0.42087,3
0.75087,0.3513,3
0.89236,0.34087,3
0.57031,0.83652,4
0.48437,0.68522,4
0.57118,0.97478,4
0.4974,0.94435,4
0.43663,0.99739,4
0.40972,0.84174,4
0.63455,0.80783,4
0.42795,0.71826,4
0.56597,0.7513,4
0.46615,0.8713,4
0.38889,0.78261,4
0.61806,0.88696,4
0.2474,0.46696,5
0.088542,0.38696,5
0.23785,0.64609,5
0,0.57739,5
0.2526,0.41304,5
0.15451,0.35565,5
0.05816,0.44609,5
0.020833,0.47043,5
0.078125,0.52174,5
0.1901,0.51826,5
0.055556,0.36,5
0.22483,0.56174,5
0.12413,0.55478,5
0.58594,0.5087,1
0.375,0.47565,1
0.38455,0.50783,1
0.4566,0.5687,1
0.49392,0.52696,1
0.56858,0.61217,1
0.50694,0.57391,1
0.40625,0.64087,1
0.61285,0.43913,1
0.42535,0.37739,1
0.39931,0.56435,1
0.52257,0.40261,1
0.61372,0.24174,2
0.44531,0.14609,2
0.57552,0.10609,2
0.50174,0.049565,2
0.59809,0.28,2
0.5026,0.23478,2
0.51302,0.27043,2
0.65365,0.14609,2
0.40538,0.18696,2
0.50868,0.10609,2
0.375,0.2487,2
0.42361,0.23913,2
0.42448,0,2
0.87674,0.38348,3
0.78906,0.51391,3
0.78819,0.4513,3
0.73698,0.43565,3
0.84809,0.40174,3
0.88281,0.65565,3
0.98524,0.44435,3
0.98003,0.5713,3
0.74479,0.61652,3
0.82639,0.55304,3
0.78212,0.55478,3
0.89583,0.57565,3
0.75781,0.36435,3
0.61372,0.79652,4
0.59375,0.97391,4
0.51649,0.95391,4
0.45833,0.67478,4
0.45139,0.79304,4
0.45139,0.69826,4
0.41753,0.95304,4
0.42361,0.81826,4
0.63455,0.87565,4
0.53819,0.92,4
0.44358,0.98522,4
0.54601,0.76261,4
0.25174,0.43304,5
0.0095486,0.45565,5
0.060764,0.37391,5
0.15712,0.64348,5
0.27083,0.55217,5
0.18924,0.56261,5
0.10764,0.45565,5
0.065104,0.38783,5
0.038194,0.52609,5
0.097222,0.57304,5
0.091146,0.50957,5
0.23003,0.41913,5
0.53993,0.47217,1
0.59288,0.63565,1
0.48524,0.33652,1
0.36024,0.60957,1
0.48437,0.50522,1
0.33767,0.45217,1
0.32986,0.55652,1
0.64497,0.47652,1
0.43142,0.55217,1
0.40538,0.5,1
0.5625,0.56783,1
0.58594,0.53043,1
0.44271,0.48609,1
0.54167,0.25913,2
0.35503,0.19826,2
0.51215,0.21043,2
0.5434,0.045217,2
0.4783,0.10957,2
0.61806,0.061739,2
0.55295,0.17478,2
0.42274,0.14348,2
0.35764,0.068696,2
0.39236,0.26609,2
0.56858,0.30174,2
0.4783,0.3087,2
0.81424,0.64435,3
0.77431,0.60696,3
0.76302,0.54522,3
0.69271,0.52522,3
0.95747,0.42522,3
0.83247,0.47304,3
0.83594,0.4287,3
1,0.51826,3
0.91319,0.56174,3
0.68663,0.4487,3
0.79427,0.53304,3
0.95052,0.4713,3
0.58681,0.78435,4
0.6224,0.73217,4
0.56597,0.81043,4
0.40972,0.71043,4
0.52604,0.98087,4
0.5842,0.9487,4
0.4809,0.98522,4
0.50694,0.72783,4
0.53993,0.87217,4
0.34375,0.8113,4
0.48264,0.67652,4
0.6224,0.87913,4
0.41667,0.85478,4
0.037326,0.58261,5
0.3125,0.47565,5
0.21354,0.64696,5
0.10069,0.6087,5
0.028646,0.45304,5
0.1441,0.41391,5
0.025174,0.42,5
0.0625,0.47391,5
0.051215,0.36522,5
0.21007,0.40783,5
0.22222,0.54435,5
0.20313,0.48522,5
0.11719,0.34522,5
