0.64181,0.40389,0.28659,0.43295,0.4499,0.26825,0.27833,0.39891,0.4048,0.37371,0.44338,0.5379,0.48087,0.27947,0.60071,0.3213,0.63812,0.1611,0.35191,0.47161,2
0.38392,0.60917,0.33898,0.26863,0.45667,0.38002,0.38571,0.55243,0.48582,0.27026,0.72092,0.36244,0.63999,0.26276,0.41747,0.54159,0.42486,0.38852,0.49689,0.6067,2
0.35938,0.53729,0.4774,0.44374,0.28033,0.47554,0.58836,0.36064,0.52664,0.64009,0.19986,0.55383,0.38276,0.50681,0.37854,0.53997,0.38192,0.34215,0.46531,0.51587,2
0.46086,0.62852,0.63892,0.5811,0.51139,0.66203,0.49321,0.55412,0.82229,0.46279,0.71763,0.65541,0.76231,0.435,0.42634,0.49245,0.38964,0.49932,0.57554,0.46077,1
0.66245,0.53999,0.52639,0.42766,0.61227,0.4166,0.29894,0.67407,0.57096,0.72686,0.60015,0.65576,0.45781,0.74968,0.59799,0.64035,0.5839,0.71634,0.38315,0.45951,1
0.74158,0.43825,0.55846,0.61055,0.72384,0.51918,0.44964,0.65264,0.49819,0.69783,0.56615,0.7418,0.81688,0.73926,0.39889,0.5127,0.39859,0.84445,0.69803,0.45576,1
0.32844,0.27019,0.3061,0.38995,0.31224,0.36787,0.41345,0.45587,0.24978,0.44637,0.55301,0.4001,0.66655,0.58611,0.66012,0.45611,0.47368,0.39505,0.14927,0.41342,2
0.67608,0.53032,0.54442,0.49287,0.5626,0.66708,0.56757,0.67483,0.46519,0.6527,0.82216,0.43962,0.49154,0.54885,0.67283,0.38339,0.41057,0.58899,0.48278,0.67022,1
0.4358,0.57482,0.61114,0.57934,0.4716,0.64061,0.56911,0.72503,0.57797,0.66532,0.54933,0.75968,0.84682,0.56015,0.89178,0.52534,0.2961,0.59434,0.60134,0.54802,1
0.68967,0.59283,0.54679,0.45231,0.34041,0.65171,0.81204,0.60928,0.64757,0.59426,0.44699,0.65286,0.38365,0.68462,0.6481,0.49677,0.67617,0.68661,0.47028,0.48459,1
0.37154,0.56199,0.46044,0.25974,0.47047,0.47407,0.15871,0.54234,0.47175,0.36034,0.44635,0.30299,0.39736,0.42073,0.40905,0.44607,0.48836,0.35194,0.5514,0.49119,2
0.52029,0.27244,0.33166,0.50529,0.20243,0.51458,0.38556,0.46248,0.33224,0.60026,0.52108,0.32148,0.43935,0.40711,0.39864,0.41663,0.53187,0.50754,0.61353,0.43701,2
0.33761,0.44685,0.23051,0.40118,0.46322,0.38821,0.37706,0.55901,0.30083,0.59015,0.49823,0.38759,0.47582,0.24354,0.5817,0.47558,0.39896,0.53913,0.37978,0.29952,2
0.77732,0.60906,0.43161,0.72549,0.3829,0.59405,0.44467,0.67196,0.32723,0.62274,0.45346,0.74102,0.24002,0.37764,0.78739,0.20849,0.78401,0.58904,0.60714,0.69003,1
0.64581,0.46124,0.40643,0.50669,0.37709,0.55713,0.51312,0.51459,0.70893,0.50205,0.47358,0.54897,0.46801,0.40056,0.54607,0.2687,0.3668,0.80582,0.54904,0.62556,1
0.49643,0.47644,0.53027,0.31338,0.60142,0.55223,0.36944,0.52115,0.4806,0.45108,0.47371,0.41927,0.43656,0.5368,0.4382,0.31644,0.51484,0.48818,0.24481,0.42481,2
0.62036,0.58944,0.4747,0.61932,0.54281,0.65343,0.55494,0.41652,0.47004,0.58458,0.51118,0.62288,0.72762,0.58269,0.55207,0.44047,0.43062,0.50574,0.56163,0.58038,1
0.57976,0.53694,0.35444,0.59179,0.37771,0.71197,0.52309,0.60605,0.5707,0.56127,0.70609,0.60536,0.57231,0.67918,0.62842,0.41558,0.74454,0.68132,0.52925,0.34962,1
0.43174,0.54254,0.31039,0.41884,0.37021,0.61177,0.29381,0.56242,0.29362,0.35844,0.42593,0.60868,0.639,0.31733,0.8125,0.38454,0.51374,0.37154,0.65258,0.45301,2
0.60297,0.37778,0.58214,0.32275,0.32319,0.40142,0.37276,0.42234,0.35216,0.39694,0.21047,0.53458,0.41131,0.38087,0.25046,0.59859,0.13557,0.44937,0.52105,0.099912,2
0.75199,0.45865,0.56619,0.42153,0.24183,0.50583,0.35867,0.49306,0.53778,0.54904,0.44685,0.38168,0.64416,0.68042,0.39028,0.22707,0.4078,0.62721,0.56399,0.59213,1
0.96751,0.52198,0.48763,0.51745,0.39246,0.53021,0.47889,0.57766,0.46595,0.58937,0.40769,0.56698,0.71088,0.47555,0.33118,0.61341,0.69897,0.62582,0.65892,0.72884,1
0.78,0.60356,0.56822,0.51067,0.4802,0.5994,0.66546,0.83687,0.50555,0.59602,0.32688,0.63818,0.28388,0.70404,0.605,0.71922,0.5841,0.47146,0.36331,0.58985,1
0.59556,0.39009,0.61596,0.51367,0.54913,0.51254,0.54553,0.57329,0.36645,0.49453,0.48039,0.62106,0.5982,0.5814,0.4851,0.61232,0.60774,0.42473,0.54169,0.3628,1
0.26739,0.32202,0.55655,0.43213,0.36284,0.31627,0.47055,0.71567,0.54007,0.54595,0.69335,0.3007,0.67967,0.56259,0.59611,0.37921,0.67618,0.35744,0.38394,0.48428,1
0.56296,0.45394,0.47164,0.3631,0.38818,0.33605,0.36347,0.58923,0.43588,0.46867,0.56212,0.50681,0.33619,0.34111,0.50172,0.22872,0.35983,0.28825,0.44804,0.26226,2
0.66029,0.4384,0.41954,0.64162,0.48956,0.6762,0.48907,0.5478,0.42889,0.56032,0.52574,0.446,0.51339,0.5089,0.51824,0.45073,0.50809,0.95973,0.4861,0.56638,1
0.75583,0.43063,0.47861,0.45083,0.44497,0.65155,0.37835,0.65208,0.76868,0.55699,0.61413,0.67174,0.56639,0.53966,0.66036,0.63673,0.7383,0.30513,0.68597,0.87421,1
0.47006,0.52342,0.63291,0.6104,0.2841,0.65792,0.38406,0.7037,0.45856,0.68529,0.85961,0.69007,0.57884,0.58079,0.56836,0.40729,0.59952,0.52133,0.53995,0.42023,1
0.57754,0.34408,0.38398,0.58632,0.42277,0.4408,0.38895,0.57011,0.57163,0.45153,0.47857,0.30545,0.51292,0.23041,0.57338,0.46447,0.41472,0.45459,0.39932,0.27129,2
0.67351,0.57905,0.39763,0.4326,0.25632,0.4687,0.42917,0.51872,0.37201,0.37811,0.38962,0.58723,0.51094,0.40333,0.3402,0.43658,0.23273,0.55848,0.52147,0.20289,2
0.5208,0.13509,0.28059,0.60457,0.40849,0.41126,0.45761,0.54144,0.33087,0.49509,0.33098,0.36969,0.36415,0.3726,0.39918,0.23843,0.41481,0.56801,0.46835,0.5378,2
0.40066,0.23478,0.31631,0.53513,0.30854,0.582,0.34162,0.69976,0.48203,0.6743,0.35514,0.53283,0.52528,0.46102,0.47092,0.46218,0.7133,0.46343,0.43846,0.44029,2
0.62841,0.36084,0.46947,0.68297,0.41205,0.65292,0.55885,0.88395,0.39754,0.72443,0.72735,0.56725,0.37307,0.54931,0.62984,0.73674,0.63176,0.67327,0.70153,0.47253,1
0.61497,0.53173,0.36546,0.617,0.49828,0.54564,0.66632,0.47292,0.22111,0.55422,0.42072,0.49961,0.29752,0.22294,0.23677,0.35121,0.48708,0.42587,0.40052,0.29962,2
0.67494,0.34323,0.3923,0.75723,0.35885,0.5099,0.50281,0.55312,0.38581,0.57945,0.39652,0.30676,0.34173,0.47427,0.54805,0.38085,0.65049,0.42814,0.2845,0.43866,2
0.79844,0.50228,0.40113,0.4216,0.54093,0.61466,0.48935,0.60159,0.59533,0.42816,0.63383,0.36682,0.63659,0.5208,0.30943,0.31324,0.3524,0.62725,0.56388,0.2205,1
0.52112,0.31777,0.38275,0.4231,0.45851,0.54005,0.31036,0.54983,0.28759,0.41033,0.3993,0.33347,0.50005,0.39657,0.38331,0.57121,0.35731,0.43488,0.48559,0.47618,2
0.57732,0.63267,0.49399,0.33182,0.37161,0.51949,0.24544,0.24551,0.50716,0.34549,0.55964,0.19819,0.34633,0.38092,0.5286,0.43367,0.36099,0.65244,0.36337,0.25774,2
0.56635,0.27833,0.51733,0.61657,0.3424,0.40782,0.544,0.71603,0.61338,0.48449,0.47824,0.50174,0.43446,0.60831,0.43258,0.59051,0.80204,0.42608,0.55569,0.46014,1
0.33915,0.35261,0.32963,0.21208,0.46562,0.30624,0.436,0.41451,0.46162,0.45881,0.41996,0.36713,0.50972,0.5072,0.42659,0.34405,0.52512,0.67508,0.51018,0.17582,2
0.60613,0.61505,0.53934,0.2458,0.56596,0.46279,0.46261,0.57734,0.63379,0.42842,0.39243,0.29952,0.75287,0.44003,0.54878,0.56391,0.53446,0.79612,0.72454,0.38984,1
0.45982,0.51366,0.6738,0.67688,0.40493,0.58934,0.52875,0.63636,0.46917,0.59671,0.47201,0.66596,0.90715,0.53782,0.56534,0.62701,0.58371,0.71506,0.65742,0.3979,1
0.74199,0.60327,0.40867,0.52896,0.47582,0.64699,0.44143,0.34525,0.60572,0.38451,0.58387,0.44745,0.46873,0.56571,0.5553,0.62496,0.50323,0.76177,0.45837,0.6872,1
0.39481,0.44325,0.63021,0.46316,0.43297,0.39891,0.2845,0.58997,0.41166,0.30286,0.48969,0.26817,0.46174,0.4628,0.55177,0.39505,0.61235,0.44373,0.50844,0.18999,2
0.65323,0.68135,0.52092,0.48891,0.38162,0.66972,0.57271,0.52217,0.48879,0.69413,0.52274,0.37775,0.52504,0.52295,0.52173,0.28784,0.67969,0.66754,0.38659,0.40664,1
0.46784,0.49822,0.43383,0.15469,0.46324,0.24647,0.5452,0.69078,0.38973,0.44305,0.28828,0.36687,0.49541,0.50554,0.20246,0.41684,0.43137,0.36142,0.33332,0.28445,2
0.24142,0.48346,0.51654,0.52873,0.35409,0.43081,0.30191,0.44181,0.1972,0.39989,0.56633,0.40352,0.4525,0.48597,0.68868,0.34823,0.3544,0.47524,0.61194,0.48169,2
0.4173,0.33825,0.35181,0.31611,0.44944,0.5924,0.34917,0.59863,0.54482,0.27515,0.41106,0.49815,0.28169,0.55453,0.50546,0.30548,0.46318,0.56569,0.39113,0.22674,2
0.4271,0.50957,0.4883,0.43805,0.28352,0.45601,0.26559,0.63143,0.39428,0.42302,0.45077,0.49788,0.26589,0.56612,0.38475,0.1624,0.5427,0.31471,0.50006,0.42557,2
0.6641,0.53212,0.46663,0.4423,0.35087,0.53728,0.63526,0.75043,0.35403,0.37578,0.60662,0.54939,0.65684,0.52844,0.69469,0.63654,0.71731,0.54865,0.64664,0.46488,1
0.40808,0.63814,0.68584,0.66285,0.36173,0.50644,0.54447,0.56505,0.40886,0.61413,0.41628,0.43948,0.59612,0.36635,0.70756,0.38116,0.54663,0.55774,0.57437,0.49786,1
0.77464,0.70872,0.41974,0.36052,0.46357,0.39152,0.29396,0.64333,0.35626,0.61668,0.31939,0.59958,0.43372,0.34174,0.21676,0.70791,0.62907,0.20607,0.33972,0.39613,2
0.79549,0.5643,0.55615,0.59854,0.44891,0.7378,0.25803,0.61724,0.72847,0.45736,0.43785,0.58217,0.35188,0.60811,0.78473,0.41791,0.44251,0.54887,0.40947,0.46182,1
0.48773,0.59495,0.56786,0.47347,0.66986,0.73719,0.67694,0.68202,0.42319,0.41895,0.58924,0.58022,0.44709,0.4519,0.55121,0.32975,0.66998,0.49326,0.39934,0.30357,1
0.438,0.42325,0.38929,0.63706,0.43654,0.58195,0.33795,0.39326,0.36154,0.37043,0.43587,0.28562,0.54147,0.34621,0.48908,0.268,0.407,0.45554,0.44519,0.38752,2
0.52075,0.41998,0.48267,0.51084,0.36918,0.49397,0.21557,0.65787,0.52426,0.42592,0.24275,0.21113,0.4981,0.30959,0.39201,0.44383,0.36411,0.45183,0.33004,0.51323,2
0.9941,0.74969,0.42549,0.42782,0.54065,0.73901,0.44069,0.63619,0.56534,0.50963,0.4862,0.62992,0.61821,0.462,0.50049,0.613,0.78911,0.61959,0.4691,0.39991,1
0.41886,0.35571,0.39342,0.38699,0.4087,0.32877,0.40261,0.33013,0.51076,0.59131,0.26402,0.58305,0.51693,0.6412,0.51265,0.52267,0.45781,0.5348,0.38863,0.2292,2
0.61048,0.67589,0.60865,0.52742,0.51214,0.40737,0.34057,0.51352,0.64105,0.59527,0.51919,0.37562,0.52776,0.51579,0.65536,0.45052,0.59522,0.58104,0.39704,0.4976,1
0.54152,0.13285,0.33047,0.49558,0.2443,0.56837,0.095863,0.4244,0.46125,0.54806,0.23122,0.33015,0.50758,0.32712,0.30322,0.43151,0.43665,0.35036,0.25974,0.34647,2
0.56382,0.20512,0.22652,0.4677,0.3699,0.34659,0.22665,0.76846,0.24761,0.36299,0.36908,0.37729,0.3546,0.45805,0.4331,0.3828,0.41826,0.51007,0.29399,0.4282,2
0.75527,0.50446,0.55431,0.4826,0.4435,0.64346,0.58096,0.53992,0.49937,0.60844,0.36649,0.17807,0.51347,0.46304,0.44641,0.046389,0.38656,0.39376,0.38804,0.3674,2
0.40061,0.50191,0.49151,0.5167,0.33985,0.3134,0.46892,0.47566,0.27544,0.50814,0.36011,0.42779,0.55634,0.45687,0.62955,0.37341,0.56629,0.39,0.35802,0.45476,2
0.71917,0.62268,0.51171,0.75312,0.31017,0.50093,0.23122,0.67767,0.58121,0.3748,0.6371,0.44559,0.65326,0.65755,0.60772,0.6294,0.60864,0.42059,0.38193,0.56573,1
0.52038,0.77329,0.53967,0.68054,0.32522,0.61429,0.25564,0.59612,0.68454,0.4176,0.52644,0.47046,0.72012,0.4361,0.72129,0.46753,0.81425,0.50733,0.44526,0.46696,1
