0.52326,0.37037,0.41772,0.19512,0,0,0.61667,0.22,1
0.45349,0.48149,0.48101,0.36585,0,0,0.63333,0.35,1
0.54651,0.49383,0.4557,0.56098,0,0,0.63333,0.27,1
0.15117,0.34568,0.32911,0.19512,0,0,0.63333,0.38,1
0.22093,0.51852,0.46835,0.19512,0,0,0.8,0.28,1
0.43023,0.41976,0.41772,0.67073,0,0,0.63333,0.65,1
0.48837,0.49383,0.49367,0.15854,0,0,0.6,0.22,1
0.39535,0.30865,0.48101,0.21951,0,0,0.51667,0.45,1
0.63954,0.2963,0.49367,0.30488,0,0,0.93333,0.22,1
0.4186,0.50617,0.40506,0.93902,0,0,0.65,0.36,1
0.47674,0.53086,0.41772,0.64634,0,0,0.53334,0.22,1
0.2907,0.38272,0.4557,0.21951,0,0,0.48333,0.22,1
0.37209,0.66667,0.34177,0.32927,0,0,0.66667,0.22,1
0.51163,0.44444,0.36709,0.56098,0,0,0.65,0.25,1
0.56977,0.60494,0.41772,0.4878,0,0,0.61667,0.22,1
0.52326,0.4568,0.50633,0.59756,0,0,0.55,0.28,1
0.4186,0.4568,0.32911,0.26829,0,0,0.66667,0.45,1
0.52326,0.54322,0.53165,0.47561,1,0,0.76667,0.4,1
0.55815,0.55556,0.44304,0.2561,0,0,0.68334,0.33,1
0.47674,0.46914,0.37975,0.65854,0,0,0.70001,0.27,1
0.39535,0.098766,0.35443,0.29268,0,0,0.55,0.31,1
0.26745,0.2716,0.50633,0.23171,0,0,0.65,0.25,1
0.37209,0.35802,0.41772,0.26829,0,0,0.73333,0.33,1
0.39535,0.44444,0.4557,0.30488,0,0,0.58333,0.22,1
0.44187,0.40741,0.3038,0.54878,0,0,0.65,0.22,1
0.45349,0.23457,0.35443,0.59756,0,0,0.58333,0.32,1
0.48837,0.22223,0.46835,0.47561,0,0,0.56667,0.37,1
0.61628,0.77778,0.37975,0.21951,0,0,0.55,0.22,1
0.62791,0.49383,0.43038,0.63415,0,0,0.56667,0.27,1
0.52326,0.61728,0.39241,0.2439,0,0,0.35,0.26,1
0.77907,0.64198,0.24051,0.19512,0,0,0.83333,0.22,1
0.2907,0.44444,0.43038,0.2561,0,0,0.70001,0.33,1
0.32559,0.2716,0.35443,0.20732,0,0,0.6,0.22,1
0.50001,0.48149,0.41772,0.2439,0,0,0.70001,0.25,1
0.30232,0.40741,0.24051,0.32927,0,0,0.53334,0.22,1
0.39535,0.32099,0.31646,0.35366,0,0,0.48333,0.22,1
