0.81316,0.14625,0.51337,0.31959,0.27174,0.42069,0.44093,0.24528,0.36593,0.31741,0.56098,0.56777,0.71469,1
0.88158,0.22332,0.54545,0.072165,0.34783,0.8,0.6962,0.30189,0.80442,0.53072,0.58537,0.6337,0.90514,1
0.70526,0.22134,0.53476,0.30928,0.33696,0.56207,0.53586,0.26415,0.40379,0.21502,0.5122,1,0.53994,1
0.47895,0.16996,0.62032,0.37113,0.27174,0.51724,0.42827,0.24528,0.33123,0.22611,0.49593,0.86447,0.52568,1
0.71053,0.1502,0.71658,0.6134,0.33696,0.69655,0.61392,0.30189,0.62145,0.37713,0.57724,0.52747,0.71826,1
0.71842,0.15613,0.71658,0.45876,0.67391,0.67931,0.50633,0.69811,0.29653,0.35154,0.62602,0.6337,0.6826,1
0.53158,0.17984,0.63636,0.38144,0.30435,0.5069,0.44093,0.30189,0.32492,0.25341,0.52033,0.45421,0.58987,1
0.83947,0.64229,0.61497,0.13402,0.63043,0.69655,0.56962,0.13208,0.52681,0.32594,0.33333,0.82784,0.34379,1
0.66579,0.1917,0.50802,0.28866,0.51087,0.74828,0.62236,0.39623,0.60883,0.41382,0.38211,0.77289,0.36876,1
0.75,0.22727,0.65775,0.2268,0.33696,0.78276,0.67932,0.075472,0.40694,0.3541,0.3252,0.83883,0.58274,1
0.58158,0.64032,0.49733,0.35567,0.3587,0.57241,0.48312,0.35849,0.39432,0.2628,0.27642,0.6337,0.28673,1
0.80789,0.25296,0.55615,0.42268,0.3587,0.61034,0.5443,0.35849,0.62145,0.4198,0.47967,0.54212,0.55777,1
0.53158,0.19565,0.36364,0.092784,0.23913,0.6,0.61814,0.075472,0.78864,0.50512,0.52033,0.60073,0.62197,1
0.72105,0.22925,0.70588,0.33505,0.48913,0.69655,0.51688,0.49057,0.40063,0.42833,0.52846,0.60806,0.78245,1
0.71316,0.18379,0.47594,0.29897,0.52174,0.55862,0.54008,0.15094,0.3817,0.38993,0.35772,0.70696,0.55777,1
0.35263,0.077075,0.42781,0.43299,0.18478,0.86897,0.58228,0.11321,0.46057,0.27048,0.60163,0.58608,0.10128,2
0.3,0.14032,0.62567,0.43299,0.36957,0.31379,0.29747,0.60377,0.19558,0.14249,0.78862,0.35165,0.054922,2
0.31053,0.088933,0.20856,0.31959,0.88043,0.3,0.19831,0.018868,0.65931,0.13396,0.65041,0.65934,0.31384,2
0.33158,0.17194,0.45455,0.50515,0.3587,0.041379,0.14346,0.45283,0.33123,0.15102,0.34634,0.20147,0.42225,2
0.74474,0.15217,0.70053,0.74227,0.17391,0.67931,0.53165,0.15094,0.46057,0.17918,0.71545,0.69231,0.094151,2
0.53158,0.6166,0.51337,0.6134,0.16304,0.23103,0.26371,0.90566,0.3817,0.30034,0.29268,0.27106,0.16904,2
0.33158,0.13241,0.33155,0.27835,0.16304,0.54138,0.4557,0.30189,0.42902,0.13823,0.60976,0.53846,0.10699,2
0.27632,0.26482,0.18182,0.35567,0.29348,0.43103,0.38608,0.24528,0.3123,0.17235,0.64228,0.61905,0.30813,2
0.41316,0.11858,0.28877,0.40722,0.19565,0.16207,0.21519,0.30189,0.29653,0.099829,0.45528,0.54945,0.20257,2
0.44474,0.1996,0.49198,0.6134,0.15217,0.13793,0.29958,0.66038,0.38486,0.17235,0.3252,0.42125,0.14979,2
0.31316,0.1087,0.31016,0.43299,0.23913,0.47586,0.35865,0.49057,0.52681,0.12116,0.30894,0.64103,0.024251,2
0.1,0,0.60963,0.53608,0.19565,0.51724,0.35232,0.54717,0.32492,0.15358,0.50407,0.38095,0.11127,2
0.27632,0.12846,0.60963,0.6134,0.15217,0.54483,0.41139,0.56604,0.19874,0.13823,0.36585,0.7033,0.07632,2
0.25526,0.53162,0.34225,0.43299,0.18478,0.35172,0.27426,0.45283,0.46057,0,0.36585,0.65201,0.20399,2
0.11053,0.32806,0.56684,0.48454,0.28261,0.66207,0.51688,0.35849,0.44795,0.16809,0.26016,0.77656,0.2475,2
0.53158,1,0.41176,0.56186,0.17391,0.56552,0.48734,0.32075,0.50473,0.11263,0.20325,0.67033,0.072753,2
