0.50001,0.62964,0.36709,0.15854,0,0,0.6,0.22,1
0.093024,0.65433,0.49367,0.17073,0,0,0.11667,0.25,1
0.32559,0.18518,0.41772,0.17073,0,0,0.76667,0.22,1
0.65116,0.40741,0.46835,0.36585,0,0,0.73333,0.27,1
0.44187,0.60494,0.55696,0.21951,0,0,0.55,0.43,1
0.38373,0.60494,0.40506,0.32927,0,0,0.6,0.22,1
0.59302,0.46914,0.39241,0.5122,0,0,0.68334,0.27,1
0.61628,0.4568,0.40506,0.12195,0,0,0.63333,0.22,1
0.51163,0.34568,0.58228,0.7439,0,0,0.6,0.14,1
0.52326,0.48149,0.34177,0.20732,0,0,0.55,0.22,1
0.48837,0.4321,0.3038,0.53659,0,0,0.6,0.27,1
0.30232,0.55556,0.36709,0.26829,0,0,0.56667,0.22,1
0.27907,0.33333,0.48101,0.26829,0,0,0.56667,0.37,1
0.2907,0.32099,0.43038,0.31707,0,0,0.6,0.22,1
0.30232,0.41976,0.35443,0.14634,0,0,0.56667,0.31,1
0.33721,0.49383,0.50633,0.2561,0,0,0.58333,0.33,1
0.46512,0.40741,0.24051,0.79268,0,0,0.6,0.22,1
0.50001,0.49383,0.40506,0.20732,0,0,0.63333,0.39,1
0.32559,0.32099,0.43038,0.63415,0,0,0.4,0.16,1
0.50001,0.53086,0.4557,0.21951,0,0,0.53334,0.25,1
0.37209,0.32099,0.41772,0.2561,0,0,0.66667,0.27,1
0.4186,0.49383,0.34177,0.62195,0,0,0.68334,0.22,1
0.46512,0.4321,0.37975,0.52439,0,0,0.6,0.22,1
0.50001,0.49383,0.34177,0.17073,0,0,0.6,0.33,1
0.54651,0.4321,0.44304,0.14634,0,0,0.55,0.25,1
0.38373,0.39507,0.40506,0.23171,0,0,0.46666,0.28,1
0.39535,0.53086,0.37975,0.78049,0,0,0.68334,0.22,1
0.4186,0.50617,0.41772,0.58537,0,0,0.66667,0.26,1
0.13953,0,0.37975,0.19512,0,0,0.66667,0.51,1
0.30232,0.25926,0.46835,0.29268,0,0,0.51667,0.18,1
0.56977,0.54322,0.5443,0.63415,0,0,0.56667,0.28,1
0.33721,0.38272,0.35443,0.57317,0,0,0.6,0.27,1
0.19767,0.46914,0.43038,0.13415,0,0,0.55,0.22,1
0.33721,0.76543,0.29114,0.14634,0,0,0.6,0.22,1
0.47674,0.4321,0.41772,0.34146,0,0,0.68334,0.22,1
0.23256,0.22223,0.44304,0.40244,0,0,0.65,0.33,1
0.47674,0.50617,0.32911,0.59756,0,0,0.68334,0.22,1
0.44187,0.4321,0.39241,0.2439,0,0,0.70001,0.22,1
0.61628,0.60494,0.10127,0.34146,0,0,0.63333,0.22,1
0.59302,0.34568,0.39241,0.20732,0,0,0.58333,0.22,1
0.47674,0.30865,0.51899,0.14634,0,0,0.46666,0.28,1
0.17442,0.28395,0.32911,0.41463,0,0,0.66667,0.72,1
0.24418,0.25926,0.50633,0.20732,0,0,0.65,0.32,1
0.37209,0.38272,0.5443,0.23171,0,0,0.41667,0.33,1
0.52326,0.39507,0.48101,0.17073,0,0,0.63333,0.26,1
0.37209,0.18518,0.40506,0.41463,0,0,0.70001,0.57,1
0.31395,0.67901,0.29114,0.54878,0,0,0.66667,0.22,1
0.30232,0.4321,0.36709,0.31707,0,0,0.65,0.39,1
0.30232,0.38272,0.37975,0.68293,0,0,0.61667,0.38,1
0.38373,0.24692,0.43038,0.19512,0,0,0.6,0.22,1
0.25581,0.40741,0.49367,0.21951,0,0,0.63333,0.26,1
0.25581,0.30865,0.40506,0.31707,0,0,0.65,0.27,1
0.25581,0.51852,0.37975,0.52439,0,0,0.63333,0.22,1
0.24418,0.39507,0.29114,0.2439,0,0,0.70001,0.33,1
0.7093,0.59259,0.3038,0.36585,0,0,0.68334,0.25,1
0.40698,0.44444,0.46835,0.28049,0,0,0.51667,0.22,1
0.2907,0.67901,0.31646,0.19512,0,0,0.66667,0.28,1
0.37209,0.54322,0.37975,0.59756,0,0,0.58333,0.22,1
0.54651,0.40741,0.31646,0.41463,0,0,0.61667,0.43,1
0.4186,0.41976,0.4557,0.58537,0,0,0.58333,0.22,1
0.46512,0.4321,0.46835,0.26829,0,0,0.61667,0.28,1
0.32559,0.037037,0.48101,0.097561,0,0,0.63333,0.27,1
0.44187,0.48149,0.40506,0.85366,0,0,0.63333,0.22,1
0.33721,0.18518,0.34177,0.073171,0,0,0.6,0.42,1
0.53488,0.55556,0.46835,0.42683,0,0,0.6,0.22,1
0.46512,0.40741,0.41772,0.5,0,0,0.66667,0.22,1
0.52326,0.67901,0.39241,0.47561,0,0,0.38333,0.22,1
0.45349,0.39507,0.40506,0.2561,0,0,0.25,0.22,1
0.44187,0.58025,0.26582,0.21951,0,0,0.75,0.28,1
0.31395,0.38272,0.43038,0.53659,0,0,0.56667,0.51,1
0.67441,0.4568,0.35443,0.5122,0,0,0.6,0.22,1
0.5814,0.40741,0.37975,0.45122,0,0,0.63333,0.22,1
0.38373,0.49383,0.39241,0.45122,0,0,0.61667,0.22,1
0.48837,0.48149,0.50633,0.42683,0,0,0.61667,0.22,1
0.66279,0.4568,0.43038,0.79268,0,0,0.55,0.31,1
0.36046,0.2963,0.48101,0.2439,0,0,0.65,0.29,1
0.4186,0.39507,0.40506,0.7561,0,0,0.55,0.22,1
0.51163,0.64198,0.36709,0.34146,0,0,0.70001,0.22,1
0.27907,0.32099,0.4557,0.13415,0,0,0.58333,0.22,1
0.55815,0.59259,0.37975,0.7561,0,0,0.63333,0.38,1
0.54651,0.49383,0.36709,0.64634,0,0,0.56667,0.31,1
0.23256,0.35802,0.34177,0.20732,0,0,0.6,0.53,1
0.48837,0.46914,0.43038,0.69512,0,0,0.55,0.22,1
0.52326,0.59259,0.39241,0.23171,0,0,0.65,0.32,1
0.39535,0.74075,0.32911,0.79268,0,0,0.68334,0.43,1
0.51163,0.4568,0.49367,0.37805,0,0,0.55,0.27,1
0.40698,0.34568,0.46835,0.12195,0,0,0.58333,0.22,1
0.43023,0.39507,0.48101,0.42683,0,0,0.70001,0.3,1
0.4186,0.23457,0.37975,0.29268,0,0,0.68334,0.27,1
0.37209,0.32099,0.37975,0.34146,0,0,0.45001,0.22,1
0.33721,0.49383,0.29114,0.21951,0,0,0.68334,0.31,1
0.44187,0.35802,0.44304,0.67073,0,0,0.48333,0.25,1
0.4186,0.38272,0.40506,0.21951,0,0,0.56667,0.29,1
0.43023,0.60494,0.39241,0.36585,0,0,0.63333,0.37,1
0.43023,0.39507,0.43038,0.60976,0,0,0.66667,0.22,1
