1,0.5,0.99769,0.47056,0.92622,0.51153,0.91699,0.31146,1,0.5188,0.92622,0.41123,0.79878,0.27527,0.80268,0.30888,0.92178,0.30729,0.79106,0.33904,0.78486,0.35163,0.68473,0.26321,0.78405,0.24415,0.70539,0.26916,0.60633,0.32955,0.71134,0.22757,0.5932,0.2735,2
1,0.5,1,0.48318,1,0.50243,1,0.43969,0.94483,0.50599,0.86541,0.52673,0.92722,0.50413,0.77296,0.5015,0.91887,0.43178,0.87767,0.4573,0.85444,0.36249,0.71693,0.43969,0.78764,0.2989,0.79492,0.38927,0.7155,0.41318,0.80218,0.3791,0.78022,0.30881,2
1,0.5,0.49068,0.45771,0.5,0.5,0.5,0.5,0.55735,0.36595,0.27169,0.30914,0.5,0.5,0.33172,0.69301,0.31434,0.57509,0.81864,0.61057,0.5,0.5,0.5,0.5,0.42599,0.49337,0.60323,0.48853,0.5,0.5,0.58298,0.62043,0.45896,0.69032,1
1,0.5,1,0.066495,1,0.6114,0.92746,0.30052,1,0.43955,1,0.67573,1,0.53886,1,0.42617,1,0,1,0,0.80916,0.57902,1,0.81174,1,0.41494,1,0.67962,1,0.16753,1,0.94214,1,0.40587,1
1,0.5,0.83532,0.51264,0.83313,0.52516,0.78598,0.59381,0.54388,0.67041,0.81811,0.56066,0.81049,0.57142,0.89319,0.55488,0.79187,0.59076,0.57198,0.70612,0.76944,0.60663,0.7571,0.61313,0.74419,0.61862,0.73084,0.62309,0.71717,0.62653,0.70332,0.62896,1,0.66518,2
0,0.5,1,0,0.5,0.5,0.5,0.5,1,1,1,0,0.14063,1,0.5,0.5,0,1,1,1,0,1,1,0.78125,0,1,1,1,1,0,1,1,1,1,1
1,0.5,1,0.49694,1,0.45083,1,0.46176,1,0.44698,1,0.44464,1,0.30256,1,0.42192,0.96062,0.34058,0.93236,0.32733,0.95847,0.27964,0.9803,0.26567,0.90937,0.29814,0.91341,0.28885,0.87892,0.30885,0.90224,0.29712,0.87177,0.2748,2
1,0.5,1,0.45643,1,0.41368,0.93317,0.091105,0.97408,0.80527,0.97737,0.29309,0.94243,0.34132,0.93968,0.38283,0.90525,0.1891,0.56122,0,0.95142,0.55527,0.81178,0.10726,0.77694,0.08566,0.74068,0.067085,0.70325,0.05163,0.66492,0.03936,0.43329,0,2
1,0.5,1,0.42882,1,0.41872,1,0.38172,1,0.46243,1,0.37495,1,0.36919,1,0.39012,1,0.30697,1,0.26919,1,0.3224,1,0.2017,1,0.26178,0.9941,0.25157,1,0.1209,1,0.12119,1,0.077815,2
1,0.5,1,0,1,1,1,0,1,0,1,0,1,0.4908,1,0,1,1,1,0.072085,1,1,1,0,0.5,0.5,1,1,1,0.1043,1,1,1,1,1
1,0.5,0.94104,0.4268,0.96704,0.44471,0.9605,0.41775,0.94154,0.41482,0.94231,0.34096,0.92634,0.34269,0.91058,0.32038,0.90341,0.33184,0.87621,0.26489,0.85278,0.26423,0.83075,0.24957,0.80649,0.25957,0.78402,0.22685,0.75089,0.20073,0.73538,0.21311,0.71094,0.20957,2
1,0.5,0.85627,0.48702,0.70644,0.38467,0.99009,0.45264,0.99855,0.44882,1,0.44525,0.79483,1,0.91863,0,0.91135,0.41068,0.9038,0.35872,0.37043,0.96365,0.75967,0.52728,0.82747,0.39804,0.96562,0.29346,0.81905,0.39049,0.93068,0.06323,0.38407,0,1
0,0.5,1,1,1,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0.5,0.5,1
0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,0.5,0.5,0.5,0.5,0.3125,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,1,1,0.5,0.5,0.5,1
