0.28578,0.37293,0.82183,0.31153,0.5,0.091787,0.25929,0,0,1
0.27524,0.38195,0.80624,0.29595,0.58393,0.088567,0.24535,0,0,1
0.3525,0.49774,0.79733,0.33645,0.40536,0.090177,0.26673,0,0,1
0.20808,0.32331,0.76392,0.34579,0.61964,0.11111,0.24349,0,0.47059,1
0.47454,0.54586,0.85746,0.18692,0.27679,0.024155,0.34572,0,0,1
0.27217,0.34436,0.78842,0.43614,0.52143,0.086957,0.27974,0,0.13725,1
0.26602,0.3218,0.77506,0.32399,0.57679,0.090177,0.27881,0,0,1
0.27744,0.31729,0.77951,0.2648,0.61786,0.090177,0.28996,0,0,1
0.29324,0.29474,0.78842,0.3271,0.56071,0.091787,0.30855,0,0,1
0.19842,0.38496,0.76837,0.2866,0.52321,0.090177,0.29182,0,0,1
0.29763,0.30977,0.77951,0.25857,0.575,0.10306,0.31041,0,0,1
0.48068,0.45113,0.85523,0.13396,0.34821,0.027375,0.40056,0,0,1
0.33099,0.36992,0.75056,0.27726,0.51964,0.091787,0.31599,0,0.31373,1
0.28709,0.25865,0.60356,0.31153,0.69464,0.090177,0.33736,0,0.47059,1
0.3468,0.43158,0.80624,0.25545,0.50536,0.022544,0.30948,0,0,1
0.464,0.41805,0.85969,0.1838,0.35357,0.037037,0.38197,0,0.21569,1
0.45522,0.3594,0.79733,0.19003,0.42679,0.037037,0.40799,0,0.31373,1
0.20852,0.34436,0.79733,0.38006,0.59107,0.11111,0.23513,0,0,2
0.22476,0.34135,0.79733,0.38941,0.53929,0.098229,0.24257,0,0,2
0.21861,0.4797,0.78396,0.29907,0.54821,0.059581,0.23327,0,0.27451,2
0.20852,0.31429,0.78396,0.50156,0.54464,0.11111,0.23606,0,0,2
0.2331,0.40301,0.79065,0.29907,0.53571,0.1095,0.24814,0,0,2
0.12906,0.52932,0.6882,0.55763,0.44107,0.17713,0.15335,0,0,2
0.2151,0.32632,0.76615,0.36137,0.58036,0.070853,0.26394,0,0,2
0.27568,0.22105,0.72383,0.27103,0.66786,0.099839,0.32249,0,0.47059,2
0.26997,0.24361,0.60579,0.41745,0.54643,0.11272,0.35316,0,0,2
0.70676,0.46165,0.70156,0.11526,0.13571,0.012882,0.57714,0,0,2
0.59701,0.10827,0,0.49533,0.425,0.13043,0.72584,0,0.66667,2
0.72959,0.28722,0,0.11838,0.39464,0.0096618,0.83364,0,0,2
0.34109,0.41053,0.85301,0.30218,0.48929,0.091787,0.25836,0,0.27451,2
0.32133,0.35639,0.88419,0.28037,0.46964,0.096618,0.27881,0,0,2
0.23573,0.42556,0.7951,0.3676,0.47143,0.10306,0.23513,0,0,2
0.25988,0.41353,0.77506,0.44237,0.48393,0.099839,0.23792,0,0,2
0.42406,0.45865,0.5078,0.35514,0.38929,0.078905,0.41078,0,0.33333,2
0.29587,0.36992,0.8686,0.31464,0.45,0.088567,0.27974,0,0.54902,2
0.24012,0.3188,0.78174,0.35826,0.57143,0.1095,0.26022,0.019048,0.4902,2
0.23178,0.21504,0.78396,0.33022,0.55,0.091787,0.2881,0,0,3
0.23705,0.40301,0.75501,0.30841,0.50536,0.083736,0.29926,0,0,3
0.29017,0.42105,0.75947,0.38318,0.39821,0.093398,0.31227,0,0,3
0.35953,0.43759,0.78842,0.1433,0.50714,0.025765,0.32156,0.047619,0.47059,3
0.46356,0.12481,0.41871,0.39564,0.54464,0.075684,0.55576,0,0,5
0.09043,0.34135,0,0.85047,0.15893,1,0.13941,0,0,5
0.40737,0.3985,0,0.34579,0.43571,0.05314,0.65706,0,0,5
0.44074,0.33684,0.073497,0.38006,0.63929,0.020934,0.54275,0,0.54902,5
0.32353,0.50526,0.48775,0.42679,0.51071,0,0.36152,0,0,6
0.33933,0.6406,0.17372,0.45171,0.48036,0,0.42007,0,0,6
0.21861,0.47368,0.39644,0.46729,0.5875,0,0.30112,0.24127,0,7
0.24934,0.57594,0,0.52648,0.62143,0,0.28717,0.49841,0.13725,7
0.18262,0.54887,0,0.73832,0.5875,0.0064412,0.33922,0.20317,0,7
0.23617,0.18346,0,0.28037,0.95893,0.43478,0.32528,0,0,7
0.22037,0.63459,0,0.61682,0.62321,0,0.30483,0.2127,0,7
0.223,0.51278,0,0.80685,0.5,0.012882,0.34851,0.33651,0,7
0.25022,0.63008,0,0.5296,0.58036,0,0.27602,0.50476,0,7
