0.52569,0.73333,0.5,0,0,0.064639,0.001528,0.047205,0.0012874,0.41389,0.38412,0.49116,0.36009,0.49627,0.6,0.16698,0.49116,0.30746,0.16967,6
0.77866,0.71667,0.5,0,0,0.036122,0.0011915,0.075776,0.0011523,0.37671,0.35656,0.44109,0.32736,0.57463,0.52941,0.20114,0.44109,0.29862,0.1795,6
0.43874,0.775,0.5,0,0,0.14449,0.0030188,0.11056,0.0022526,0.35089,0.32577,0.41237,0.30943,0.54851,0.50941,0.25996,0.41237,0.29633,0.16334,6
0.65613,0.74167,0.5,0,0,0.12928,0.0022564,0.084472,0.001114,0.40718,0.37439,0.48012,0.36087,0.47761,0.57765,0.22201,0.48012,0.29552,0.15829,6
0.43083,0.74167,0.5,0,0,0.034221,0.00067223,0.027329,0.00085574,0.090111,0.079417,0.061119,0.13094,0.73134,0.014118,0.87287,0.12371,0.50814,0.83185,7
0.24111,0.8875,0.5,0,0,0.032319,0.0010926,0.052174,0.0011779,0.10199,0.096434,0.075847,0.13484,0.76306,0.030588,0.81404,0.12739,0.40897,0.82334,7
0.16996,0.925,0.5,0,0,0.076046,0.0021644,0.047205,0.00095776,0.10096,0.091572,0.07511,0.13718,0.73694,0.031765,0.83871,0.1296,0.42217,0.83849,7
0.35178,0.74167,0.5,0,0,0.030418,0.00078587,0.023602,0.00059709,0.089853,0.076175,0.062592,0.13172,0.71082,0.022353,0.88046,0.12445,0.4971,0.84439,7
0.57312,0.79167,0.5,0,0,0.020913,0.00033047,0.023602,0.0005774,0.074361,0.063209,0.046392,0.11458,0.73321,0.015294,0.86907,0.10825,0.57085,0.83158,7
0.89723,0.7125,0.5,0.33333,0,0.030418,0.00069428,0.017391,0.0004728,0.11696,0.10616,0.084683,0.16134,0.72201,0.0047059,0.89753,0.15243,0.44436,0.83278,7
0.63636,0.94167,0.5,0.33333,0,0.077947,0.001153,0.059627,0.00185,0.092177,0.079417,0.066274,0.13172,0.71642,0.029412,0.86338,0.12445,0.47283,0.8452,7
0.45455,0.975,0.5,0,0,0.077947,0.0011724,0.050932,0.0010798,0.11412,0.098865,0.094993,0.14887,0.69216,0.067059,0.82732,0.14065,0.3849,0.88006,7
0.78656,0.99583,0.5,0,0,0.077947,0.0014326,0.032298,0.00073979,0.064291,0.047812,0.048601,0.096648,0.69963,0.071765,0.81214,0.091311,0.56339,0.8792,7
0.035573,0.88333,0.5,0.33333,0,0.051331,0.0010787,0.079503,0.0021272,0.10483,0.10049,0.08542,0.12938,0.77052,0.063529,0.75332,0.12224,0.33067,0.83186,7
0.34387,0.83333,0.5,0.66667,0,0.047529,0.00088716,0.054658,0.0010499,0.075394,0.06483,0.05081,0.11146,0.73694,0.031765,0.83871,0.1053,0.52433,0.83688,7
0.66798,0.89583,0.5,0,0,0.053232,0.0014365,0.053416,0.0009302,0.082881,0.073744,0.053019,0.12315,0.7444,0.0082353,0.86907,0.11635,0.54833,0.82541,7
0.24901,0.6875,0.5,0,0,0.079848,0.00092661,0.02236,0.00066286,0.35399,0.33549,0.41311,0.30865,0.59328,0.49882,0.2315,0.41311,0.29406,0.17851,6
0.78656,0.74167,0.5,0,0,0.038023,0.0010978,0.070807,0.00072533,0.34624,0.32901,0.40353,0.30164,0.60448,0.48824,0.23719,0.40353,0.29381,0.17979,6
0.52964,0.725,0.5,0.33333,0,0.076046,0.0028335,0.050932,0.0009302,0.33437,0.32172,0.37997,0.29774,0.63993,0.42941,0.29602,0.37997,0.25919,0.1783,6
0.99605,0.75417,0.5,0,0,0.074144,0.0020251,0.057143,0.001114,0.33127,0.30875,0.39249,0.28761,0.57276,0.50353,0.24478,0.39249,0.30747,0.1719,6
0.20949,0.6875,0.5,0,0,0.072243,0.00069428,0.059627,0.0019415,0.35321,0.33549,0.41532,0.30398,0.59888,0.51294,0.20304,0.41532,0.30857,0.18345,6
0.80632,0.74583,0.5,0,0,0.043726,0.0010065,0.036025,0.00081064,0.34495,0.32658,0.40206,0.30164,0.59701,0.48706,0.24668,0.40206,0.29079,0.17738,6
0.57708,0.7125,0.5,0,0,0.077947,0.0017194,0.065839,0.0011523,0.3039,0.29417,0.34831,0.26578,0.66978,0.41647,0.28653,0.34831,0.27867,0.18887,6
0.67984,0.74583,0.5,0.33333,0,0.079848,0.0025861,0.034783,0.00086915,0.35167,0.32739,0.41311,0.30943,0.5541,0.50941,0.25427,0.41311,0.29213,0.16712,6
0.84585,0.75833,0.5,0,0,0.068441,0.00052071,0.10807,0.00093433,0.31526,0.29822,0.36672,0.2767,0.61567,0.45294,0.28273,0.36672,0.28924,0.17528,6
