1,0.5,0.98178,0.46401,1,0.42834,1,0.39343,1,0.31913,0.96285,0.28215,0.97255,0.29666,0.95196,0.26809,0.99152,0.32371,0.92268,0.1699,0.87673,0.19705,0.84818,0.17888,0.92553,0.1728,0.78788,0.15144,0.62718,0.1804,0.72557,0.1361,0.69447,0.1329,2
1,0.5,1,0.22895,1,0,1,0,1,0.68108,1,0.29441,1,1,1,0,1,0.35323,1,0.032005,1,1,1,1,1,0.29556,1,0.18628,1,0,1,0,1,0,1
1,0.5,0.75466,0.03002,1,0.63354,0.4824,0,1,0,0.71842,0,0.5,0.5,0,0.32867,0.3116,0.51811,1,0,0.5,0.5,0.5,0.5,0.41873,0.96118,0.69876,0.6325,0.5,0.5,1,0.61594,0.5,0.5,1
0,0.5,0.5,0.5,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1
0,0.5,0,0,0.5,0.5,0,1,1,0.3125,0.5,0.5,0.5,0.5,0.5,0.5,1,0,0,0,1,0,0.5,0.5,1,0,0,1,0,0,0.5,0.5,0,1,1
1,0.5,1,0.5419,1,0.58693,1,0.43346,0.99086,0.8226,1,0.73952,1,0.79557,1,0.85379,1,0.91389,1,0.9755,1,1,0.99021,1,0.95812,1,0.91949,1,0.87411,1,0.82179,1,0.76239,1,2
1,0.5,0.83081,0,1,1,1,0.1634,0.90447,0.29777,1,0,1,0.053125,1,0.86696,0.58794,0.85491,1,0.89018,1,0.92634,1,0,1,0.92678,1,0.45715,0.97991,0.31875,1,0.82634,1,0.67366,1
1,0.5,1,0.53269,1,0.60373,1,0.6314,0.96525,0.66107,0.93386,0.6952,0.87737,0.75041,0.89777,0.7616,0.82977,0.80378,0.78809,0.815,0.73903,0.83567,0.70276,0.8442,0.67192,0.86041,0.63856,0.86193,0.59648,0.85341,0.55686,0.86344,0.53495,0.85722,2
1,0.5,1,0.48135,1,0.46308,0.99801,0.44481,0.99919,0.45034,0.9947,0.43093,0.98337,0.39153,0.97644,0.3745,0.95618,0.328,0.95291,0.33924,0.94995,0.32654,0.93937,0.31178,0.93107,0.28505,0.91586,0.28439,0.90716,0.28704,0.8896,0.26011,0.87557,0.24924,2
1,0.5,0.92067,0.40819,0.71822,0.5146,0.9671,0.49867,0.93973,0.56898,0.9056,0.49106,0.9428,0.77496,0.95857,0.21257,0.875,0.3524,0.93338,0.39948,1,1,0.73305,0.41855,0.95033,0.48611,0.96679,0.49421,0.80791,0.33851,0.92231,0.37147,0.96662,0.49288,2
1,0.5,1,0.52906,0.97263,0.53709,0.99976,0.56615,1,0.49045,0.97423,0.53517,0.97857,0.57322,0.97431,0.55612,0.95448,0.60059,0.98371,0.58132,0.99848,0.57129,0.95392,0.58205,0.95833,0.61216,0.94212,0.61786,0.94284,0.61255,0.89162,0.64788,0.91787,0.65583,2
1,0.5,0.58594,0,0,1,0.5,0.5,0.5,0.5,0,1,0.5,0.5,0.19323,0.16146,0.9026,0.68073,0.75989,0.57188,0.5,0.5,0,0.36458,0.07604,0.98125,1,1,0,0.83854,0.5,0.5,0.5,0.5,1
