0.24096,0.44048,0.31646,0.23,0,0,0.68117,0.21429,1
0.39759,0.4881,0.51899,0.25,0,0,0.73913,0.21429,1
0.43373,0.53571,0.39241,0.21,0,0,0.79711,0.29592,1
0.26506,0.33333,0.41772,0.24,0,0,0.73913,0.4898,1
0.43373,0.47619,0.35443,0.46,0,0,0.75363,0.21429,1
0.59036,0.42858,0.39241,0.44,0,0,0.8116,0.26531,1
0.37349,0.08333,0.4557,0.27,0,0,0.69565,0.46939,1
0.12048,0.27381,0.56962,0.11,0,0,0.63769,0.21429,1
0.33735,0.29762,0.46835,0.48,0,0,0.76812,0.64286,1
0.27711,0.21429,0.39241,0.17,0,0,0.68117,0.5102,1
0.69879,0.52381,0.27848,0.35,0,0,0.65218,0.26531,1
0.28916,0.52381,0.40506,0.29,0,0,0.68117,0.42857,1
0.66265,0.54762,0.16456,0.29,0,0,0.8116,0.27551,1
0.31325,0.38095,0.40506,0.18,0,0,0.66667,0.21429,1
0.59036,0.45238,0.35443,0.16,0,0,0.78262,0.35714,1
0.3012,0.30952,0.43038,0.31,0,0,0.62319,0.21429,1
0.28916,0.39285,0.46835,0.22,0,0,0.75363,0.21429,1
0.39759,0.45238,0.40506,0.54,0,0,0.73913,0.26531,1
0.63855,0.44048,0.26582,0.22,0,0,0.73913,0.27551,1
0.84337,0.36905,0.49367,0.47,0,0,0.85508,0.21429,1
0.40964,0.40476,0.41772,0.11,0,0,0.86957,0.21429,1
0.27711,0.39285,0.40506,0.23,0,0,0.63769,0.2551,1
0.50603,0.34524,0.46835,0.21,0,0,0.71015,0.21429,1
0.27711,0.59524,0.16456,0.21,0,0,0.75363,0.2551,1
0.16868,0.35714,0.41772,0.52,0,0,0.72464,0.33673,1
0.27711,0.16666,0.4557,0.13,0,0,0.66667,0.21429,1
0.39759,0.44048,0.3038,0.44,0,0,0.71015,0.21429,1
0.38555,0.60714,0.36709,0.28,0,0,0.62319,0.21429,1
0.51807,0.28571,0.39241,0.46,0,0,0.76812,0.21429,1
0.33735,0.35714,0.43038,0.43,0,0,0.79711,0.37755,1
0.53012,0.67858,0.36709,0.58,0,0,0.72464,0.21429,1
0.33735,0.28571,0.27848,0.22,0,0,0.73913,0.47959,1
0.39759,0.34524,0.35443,0.15,0,0,0.79711,0.42857,1
0.43373,0.44048,0.40506,0.17,0,0,0.71015,0.36735,1
0.24096,0.30952,0.49367,0.13,0,0,0.73913,0.21429,1
0.50603,0.47619,0.36709,0.48,0,0,0.66667,0.21429,1
0.36144,0.55952,0.56962,0.45,0,0,0.53624,0.10204,1
0.28916,0.44048,0.25316,0.15,0,0,0.78262,0.2449,1
0.36144,0.25,0.31646,0.28,0,0,0.75363,1,1
0.31325,0.26191,0.37975,0.24,0,0,0.66667,0.32653,1
0.16868,0.17857,0.41772,0.18,0,0,0.75363,0.28571,1
0.48192,0.41666,0.46835,0.22,0,0,0.73913,0.21429,1
0.33735,0.45238,0.41772,0.62,0,0,0.76812,0.21429,1
0.69879,0.59524,0.5443,0.39,0,0,0.66667,0.31633,1
0.46988,0.41666,0.13924,0.49,0,0,0.69565,0.21429,1
0.37349,0.36905,0.48101,0.41,0,0,0.8116,0.26531,1
0.43373,0.45238,0.27848,0.18,0,0,0.76812,0.30612,1
0.45783,0.51191,0.40506,0.15,0,0,0.71015,0.21429,1
