0.54941,0.475,0.5,0,0,0.0095057,6.3489e-05,0.014907,0.00022441,0.043119,0.053485,0.05081,0.024942,0.89179,0.17882,0.44402,0.051546,0.54563,0.32272,1
0.41107,0.53333,0.5,0,0,0.0095057,0.0001083,0.018634,0.00037669,0.042603,0.055105,0.047865,0.024942,0.90672,0.16706,0.44782,0.050074,0.53263,0.34889,1
0.1502,0.41667,0.5,0,0,0.024715,0.0003772,0.019876,0.0003099,0.042086,0.051053,0.05081,0.024162,0.88246,0.18353,0.44592,0.052283,0.56292,0.31367,1
0.039526,0.40417,0.5,0,0,0.045627,0.00080668,0.031056,0.0006866,0.12316,0.13857,0.13991,0.090413,0.90112,0.24118,0.33397,0.13991,0.38876,0.29245,1
0.33202,0.375,0.5,0,0,0.045627,0.0012997,0.028571,0.00087895,0.14846,0.15478,0.17747,0.11146,0.83022,0.30588,0.30171,0.17747,0.40479,0.2494,1
0.067194,0.55833,0.5,0,0,0.013308,1.8673e-05,0.013665,0.00026983,0.027369,0.040519,0.02651,0.015588,0.91604,0.13412,0.49146,0.036819,0.60053,0.41521,1
0.31225,0.4375,0.5,0,0,0.051331,0.001647,0.034783,0.0006305,0.1513,0.15478,0.18262,0.11458,0.8097,0.31765,0.30361,0.18262,0.40736,0.23703,1
0.0039526,0.1375,0.5,0,0,0.074145,0.0024088,0.053416,0.0011034,0.13065,0.12642,0.16716,0.095869,0.76306,0.33765,0.31879,0.16716,0.45768,0.21664,1
0.47036,0.52083,0.5,0,0,0.020913,0.00042201,0.02236,0.00032059,0.043635,0.056726,0.047865,0.0265,0.91045,0.16235,0.45161,0.053019,0.52954,0.35583,1
0.5415,0.4375,0.5,0,0,0.020913,0.00015312,0.0099379,0.00014961,0.045185,0.055105,0.054492,0.025721,0.88806,0.18706,0.43454,0.055228,0.55917,0.3111,1
0.90119,0.47083,0.5,0,0,0.030418,7.4693e-05,0.019876,0.00024579,0.041053,0.051864,0.047128,0.024162,0.89552,0.17059,0.45351,0.050074,0.54586,0.33685,1
0.083004,0.4375,0.5,0,0,0.013308,0.0001083,0.0074534,9.6177e-05,0.039246,0.049433,0.046392,0.021824,0.89179,0.17529,0.44972,0.048601,0.5754,0.32645,1
0.47431,0.20417,0.5,0,0,0.077947,0.0023491,0.064596,0.0020732,0.18642,0.1799,0.23343,0.14263,0.72948,0.40118,0.25047,0.23343,0.4223,0.21288,1
0.56917,0.37917,0.5,0,0,0.030418,0.00061248,0.058385,0.0010713,0.16086,0.16126,0.19735,0.12159,0.78545,0.34471,0.28463,0.19735,0.41776,0.2281,1
0.067194,0.52917,0.5,0,0,0.030418,0.00056766,0.018634,0.0002164,0.040021,0.053485,0.043446,0.023383,0.91418,0.15765,0.45541,0.048601,0.54387,0.36632,1
0.55731,0.091667,0.5,0,0,0.01711,0.00062882,0.01118,0.00025218,0.77098,0.70583,0.85272,0.74591,0.13806,0.70588,0.36053,0.85272,0.24778,0.1068,2
