0.96581,0.62834,1
0.92529,0.62973,1
0.9836,0.64603,1
0.9223,0.66341,1
0.98882,0.66572,1
0.95154,0.66798,1
0.93911,0.67143,1
0.9491,0.67949,1
0.93341,0.68844,1
0.96698,0.68872,1
0.9429,0.7048,1
0.90391,0.7077,1
0.98606,0.71101,1
0.94214,0.72024,1
0.91642,0.72279,1
0.95401,0.72306,1
0.9784,0.72928,1
0.94635,0.73047,1
0.97618,0.74542,1
0.92873,0.76212,1
0.94518,0.76287,1
0.97097,0.76737,1
0.21472,0.632,2
0.24041,0.63824,2
0.18242,0.65519,2
0.21036,0.66435,2
0.25225,0.66856,2
0.19621,0.67537,2
0.26577,0.68109,2
0.22804,0.682,2
0.21859,0.68269,2
0.17888,0.6858,2
0.23885,0.69201,2
0.26229,0.69422,2
0.27272,0.69989,2
0.23588,0.70567,2
0.21275,0.7102,2
0.27904,0.71099,2
0.18432,0.71244,2
0.17313,0.7209,2
0.25821,0.7321,2
0.22928,0.74486,2
0.24537,0.74493,2
0.20446,0.75017,2
0.26351,0.76595,2
0.21941,0.7767,2
0.19284,0.77834,2
0.2586,0.78025,2
0.21243,0.78717,2
0.20581,0.79645,2
0.48784,0.62491,3
0.46021,0.64249,3
0.47282,0.65004,3
0.51603,0.66003,3
0.53023,0.66271,3
0.45399,0.66506,3
0.50778,0.67838,3
0.47813,0.68004,3
0.52602,0.68214,3
0.4932,0.68986,3
0.53442,0.69249,3
0.49649,0.70056,3
0.46627,0.70185,3
0.44811,0.70617,3
0.53144,0.70896,3
0.43979,0.71453,3
0.45804,0.71677,3
0.49005,0.73083,3
0.52108,0.73421,3
0.45527,0.73659,3
0.49253,0.75566,3
0.44558,0.75586,3
0.44368,0.76236,3
0.49478,0.77502,3
0.47155,0.78334,3
0.45132,0.78624,3
0.50408,0.80055,3
0.69191,0.0074056,4
0.64825,0.029493,4
0.71061,0.031347,4
0.69423,0.033929,4
0.75175,0.036875,4
0.67366,0.039683,4
0.65843,0.0457,4
0.64782,0.051494,4
0.7243,0.052617,4
0.7549,0.056357,4
0.72975,0.064489,4
0.70839,0.065306,4
0.66918,0.068659,4
0.68699,0.069143,4
0.73089,0.079166,4
0.6426,0.083054,4
0.6658,0.090674,4
0.76799,0.095535,4
0.71652,0.097154,4
0.69232,0.099127,4
0.74523,0.10455,4
0.72146,0.11306,4
0.75819,0.11677,4
0.78126,0.12147,4
0.63195,0.1218,4
0.61417,0.13482,4
0.62882,0.14278,4
0.63291,0.17026,4
0.6102,0.1823,4
0.64495,0.19009,4
0.62062,0.20363,4
0.63259,0.21709,4
0.61329,0.22187,4
0.61941,0.2332,4
0.68071,0.24512,4
0.63793,0.25002,4
0.62181,0.25264,4
0.66503,0.2553,4
0.68267,0.26056,4
0.70576,0.26385,4
0.70659,0.27856,4
0.62508,0.28559,4
0.65703,0.28793,4
0.64469,0.28991,4
0.70121,0.29329,4
0.66742,0.29341,4
0.68495,0.30574,4
0.73539,0.3084,4
0.67032,0.31146,4
0.72486,0.32178,4
0.69168,0.32661,4
0.72647,0.1848,5
0.78813,0.19077,5
0.73508,0.19688,5
0.77379,0.19932,5
0.7249,0.2021,5
0.74959,0.20639,5
0.80841,0.20889,5
0.77316,0.21579,5
0.76606,0.22845,5
0.79784,0.24147,5
0.76767,0.25601,5
0.82793,0.2592,5
0.80767,0.26475,5
0.76037,0.26571,5
0.82258,0.27971,5
0.80152,0.28489,5
0.8023,0.29095,5
0.81288,0.30199,5
0.81206,0.3215,5
0.83248,0.33755,5
0.82654,0.35032,5
0.8067,0.36265,5
0.70292,0.37987,5
0.79386,0.38196,5
0.80902,0.38876,5
0.79945,0.39338,5
0.69158,0.39439,5
0.82991,0.39654,5
0.72229,0.40374,5
0.78065,0.40376,5
0.82074,0.40915,5
0.75542,0.41199,5
0.673,0.4202,5
0.79651,0.42023,5
0.68905,0.42308,5
0.76476,0.42725,5
0.72372,0.4338,5
0.70471,0.43772,5
0.75168,0.4397,5
0.72068,0.44999,5
0.79223,0.45332,5
0.68627,0.45997,5
0.75296,0.46148,5
0.77133,0.46952,5
0.7037,0.48328,5
0.73693,0.487,5
0.76737,0.4876,5
0.78306,0.48858,5
0.75983,0.49498,5
0.76207,0.50476,5
0.14971,0.23017,6
0.28875,0.23307,6
0.2665,0.23451,6
0.36945,0.23527,6
0.067682,0.23543,6
0.44044,0.23558,6
0.32045,0.2368,6
0.12976,0.23736,6
0.0814,0.23906,6
0.4556,0.24065,6
0.17532,0.24424,6
0.35163,0.24456,6
0.073072,0.2463,6
0.47669,0.25041,6
0.36829,0.25093,6
0.22016,0.25132,6
0.082837,0.25202,6
0.27421,0.25211,6
0.42229,0.25251,6
0.048047,0.25361,6
0.32504,0.25407,6
0.24836,0.25799,6
0.36305,0.25921,6
0.33119,0.26067,6
0.12241,0.26184,6
0.15649,0.26305,6
0.21293,0.26555,6
0.086876,0.26559,6
0.39186,0.26576,6
0.29847,0.26868,6
0.28656,0.26906,6
0.22851,0.26946,6
0.17687,0.27112,6
0.12933,0.2759,6
0.34728,0.27686,6
0.39696,0.27961,6
0.20912,0.27977,6
0.25024,0.28056,6
0.23899,0.28175,6
0.022708,0.28252,6
0.11655,0.28408,6
0.47266,0.28488,6
0.41437,0.28489,6
0.097971,0.28572,6
0.4235,0.28672,6
0.38617,0.28997,6
0.032999,0.29023,6
0.1542,0.29149,6
0.14439,0.29239,6
0.070385,0.29286,6
0.25843,0.29397,6
0.042569,0.29432,6
0.23762,0.29458,6
0.45137,0.29487,6
0.30265,0.29853,6
0.089778,0.30334,6
0.027625,0.30436,6
0.36006,0.30534,6
0.3348,0.30609,6
0.131,0.30636,6
0.46758,0.30706,6
0.15503,0.30932,6
0.44458,0.31047,6
0.21431,0.31216,6
0.40603,0.31305,6
0.18274,0.31373,6
0.2682,0.31426,6
0.10678,0.31431,6
0.29425,0.31569,6
0.24899,0.31744,6
0.14237,0.31832,6
0.088116,0.31859,6
0.34899,0.31991,6
0.1991,0.32037,6
0.37208,0.32088,6
0.051411,0.32137,6
0.25004,0.32519,6
0.47771,0.32597,6
0.29282,0.32969,6
0.45519,0.33026,6
0.055326,0.33111,6
0.12756,0.3352,6
0.031622,0.33552,6
0.21514,0.33571,6
0.038026,0.33655,6
0.37233,0.48087,7
0.42642,0.48376,7
0.34661,0.48414,7
0.30542,0.48497,7
0.31515,0.49289,7
0.54354,0.49679,7
0.20335,0.49831,7
0.23516,0.49861,7
0.46303,0.50076,7
0.39671,0.50225,7
0.49159,0.50834,7
0.2484,0.5092,7
0.35157,0.50955,7
0.43696,0.50996,7
0.34445,0.51178,7
0.38466,0.51407,7
0.18405,0.51413,7
0.27638,0.51495,7
0.31851,0.51607,7
0.40178,0.51749,7
0.19977,0.51757,7
0.36755,0.51943,7
0.51923,0.51946,7
0.44092,0.52015,7
0.53175,0.52142,7
0.21457,0.52276,7
0.25252,0.52468,7
0.34406,0.52836,7
0.52281,0.5297,7
0.37433,0.53075,7
0.15371,0.53182,7
0.49911,0.53629,7
0.38865,0.53799,7
0.26019,0.53838,7
0.33374,0.53844,7
0.22862,0.53961,7
0.52571,0.54014,7
0.40762,0.54236,7
0.29187,0.54373,7
0.46568,0.54426,7
0.47932,0.54725,7
0.20459,0.54811,7
0.53829,0.54911,7
0.27433,0.5494,7
0.33308,0.55119,7
0.57951,0.55313,7
0.31488,0.55314,7
0.3413,0.55804,7
0.43453,0.55883,7
0.40447,0.55884,7
0.14966,0.55942,7
0.62641,0.56098,7
0.46463,0.56112,7
0.29989,0.5616,7
0.25272,0.56268,7
0.19221,0.56367,7
0.26376,0.56452,7
0.076108,0.56571,7
0.50197,0.56659,7
0.4241,0.56767,7
0.21613,0.56851,7
0.52838,0.56876,7
0.096427,0.57069,7
0.12853,0.572,7
0.61068,0.57476,7
0.58736,0.58072,7
0.57266,0.58202,7
0.45955,0.58234,7
0.22409,0.5825,7
0.18529,0.58477,7
0.5586,0.58518,7
0.16967,0.58671,7
0.50875,0.59056,7
0.080491,0.59072,7
0.5255,0.59155,7
0.61297,0.59313,7
0.15051,0.5938,7
0.59581,0.59413,7
0.1366,0.5949,7
0.09493,0.59529,7
0.64186,0.6059,7
0.074163,0.60718,7
0.5431,0.6102,7
0.052492,0.61089,7
0.11338,0.61437,7
0.021898,0.6149,7
0.56322,0.61496,7
0.59504,0.61791,7
0.04213,0.61838,7
0.064624,0.62528,7
0.62779,0.62631,7
0.080421,0.63129,7
0.66323,0.63376,7
0.63274,0.6342,7
0.020914,0.63449,7
0.61358,0.63792,7
0.1056,0.63967,7
0.64468,0.64652,7
0.046449,0.6515,7
0.67626,0.65225,7
0.61031,0.6569,7
0.63028,0.66044,7
0.068822,0.66072,7
0.058321,0.66282,7
0.047784,0.66699,7
0.66419,0.67015,7
0.026259,0.67022,7
0.67344,0.69403,7
0.0013935,0.70214,7
0.049106,0.703,7
0.024145,0.71357,7
0.007901,0.71409,7
0.6271,0.72544,7
0.68624,0.7273,7
0.057532,0.73365,7
0.64757,0.73474,7
0.65618,0.7351,7
0.025088,0.74172,7
0.61827,0.75296,7
0.64989,0.75501,7
0.68512,0.75775,7
0.64126,0.75922,7
0.61182,0.77245,7
0.047065,0.77257,7
0.67489,0.77485,7
0.071845,0.77566,7
0.65471,0.78101,7
0.68236,0.78266,7
0.10054,0.78418,7
0.061083,0.79064,7
0.029783,0.79221,7
0.64335,0.79326,7
0.62775,0.79806,7
0.57294,0.80382,7
0.12759,0.8067,7
0.61807,0.80709,7
0.036009,0.80745,7
0.087175,0.81181,7
0.63003,0.81249,7
0.65535,0.81253,7
0.57204,0.8129,7
0.5511,0.81472,7
0.14171,0.81538,7
0.10304,0.81559,7
0.088415,0.8242,7
0.62841,0.82518,7
0.50585,0.82911,7
0.64934,0.83025,7
0.11516,0.832,7
0.060483,0.83376,7
0.61396,0.83613,7
0.55219,0.8371,7
0.48778,0.83853,7
0.15553,0.83913,7
0.08505,0.8405,7
0.4592,0.84398,7
0.15811,0.84479,7
0.15323,0.84592,7
0.21966,0.8463,7
0.56219,0.84772,7
0.06722,0.8488,7
0.24321,0.84961,7
0.58897,0.85099,7
0.10413,0.85131,7
0.3963,0.8526,7
0.33864,0.8529,7
0.57878,0.85393,7
0.17061,0.85725,7
0.4351,0.85943,7
0.43869,0.86012,7
0.18843,0.86604,7
0.27145,0.86623,7
0.09718,0.86637,7
0.10957,0.86642,7
0.38113,0.86767,7
0.46115,0.86858,7
0.40854,0.86986,7
0.1474,0.87045,7
0.29694,0.87099,7
0.22273,0.87124,7
0.50708,0.87125,7
0.60167,0.87273,7
0.32624,0.87292,7
0.54889,0.87502,7
0.36854,0.87598,7
0.53023,0.87668,7
0.26908,0.87817,7
0.27955,0.87867,7
0.45373,0.87925,7
0.19463,0.88103,7
0.17983,0.88117,7
0.42498,0.88309,7
0.40414,0.88584,7
0.15495,0.88825,7
0.51145,0.88868,7
0.33431,0.88891,7
0.38888,0.89104,7
0.31138,0.89281,7
0.456,0.89304,7
0.12505,0.89408,7
0.48602,0.89487,7
